GPA,GMAT,Result
2.635144182153517,597.2558325241341,Declined
2.3460182260633156,480.0837321246107,Declined
3.7531943908661507,539.4270094526139,Accepted
0.42922415328559005,700.8744031805463,Declined
3.4232054815379693,665.6080281841655,Accepted
3.546868153998103,571.3281480996367,Accepted
0.8912878140734801,555.9810705822375,Declined
2.275849924735721,552.9890221147414,Declined
2.252847307203367,489.3107778601797,Declined
1.4239906442257428,793.845082736333,Declined
1.9277466499272995,561.3215436946392,Declined
1.6615393236273368,746.0590224990596,Accepted
3.951816354738898,782.5579262306942,Accepted
3.2985427145179687,719.7973077777552,Accepted
3.567244075995327,548.2055624738342,Accepted
3.127337651234588,648.4476108403932,Accepted
1.6467585830262164,597.0965272330901,Declined
2.130383786976181,491.5557767123846,Declined
2.9414996489823344,638.9231138065924,Accepted
1.5722977528864435,458.5152250608237,Declined
3.12039874413791,742.5215266153876,Accepted
2.357739681473492,544.2459243241929,Declined
2.250143353960322,624.1391587047407,Declined
3.118767974562793,633.994544585537,Accepted
2.9054106491888314,568.9314031555107,Accepted
2.261227067344736,670.403256177033,Declined
3.477463842691398,543.0115612052971,Accepted
1.685149337920082,704.5556756948693,Declined
3.042748485555411,438.4824383703902,Declined
3.0244810063747067,615.1655495455694,Accepted
2.3023628485488077,832.6714798869941,Accepted
2.810906417793694,479.960241047331,Accepted
1.5491091388917575,518.6706035370178,Declined
3.2892216153655207,661.6689419590698,Accepted
2.4020782908456084,621.5498138327517,Accepted
2.131821583584768,642.0756119128271,Declined
3.3892073806695113,658.7024556177196,Accepted
1.9865250475657925,676.1665762274124,Accepted
1.423230962909152,733.1639810347467,Declined
1.3046966611808768,649.1782388314215,Declined
3.0348079610765115,571.049081445775,Accepted
1.5256565180029733,680.7088441443277,Declined
3.9538353455874917,827.9858321874259,Accepted
0.884456473693022,584.0839504340912,Declined
3.90716509463203,483.05648343952305,Accepted
2.7188139737620944,732.8496803144367,Accepted
2.472629510503686,585.5542603255682,Accepted
2.11406473055284,339.27965447831565,Declined
2.8693088914816567,701.6906012580506,Accepted
2.519892238060121,535.7606176855293,Declined
3.432641505613217,589.1360061235007,Accepted
2.6413821189296316,639.8376396682818,Accepted
2.6702414091695017,622.859961573488,Accepted
2.259110230228915,685.1342180566847,Declined
2.504443501023146,547.7416355316188,Declined
2.796241415113647,661.5726957811299,Accepted
1.1818652858746992,568.8543986899299,Declined
1.4714516623154295,688.6572577065003,Declined
3.144611275218172,673.8440980815665,Accepted
2.686692350502353,487.74735575464854,Accepted
2.4028133309178563,730.3178539410039,Accepted
2.5647471464523144,535.6843865863142,Accepted
2.8280653642893365,696.9669357937374,Accepted
2.1181922557525104,644.0744776081609,Declined
1.9273562196781495,820.5820412154147,Accepted
2.706676204078145,573.1840821153777,Accepted
1.7673017779079743,558.0819844658163,Declined
2.8766022045715776,597.669647293472,Accepted
1.1879331166097273,563.6184260598869,Declined
3.373324509860515,695.9930282330461,Accepted
2.9280779859304342,406.04272698760946,Declined
2.7548237874511003,473.5581097024375,Declined
3.336152787156411,471.8636494104968,Accepted
3.8823795555700613,714.0369110368291,Accepted
3.361496052014504,805.273604709831,Accepted
1.0773006149346835,587.4660937755034,Declined
1.5263384266114386,579.7413932171987,Declined
2.0501451378434568,608.4062595735818,Declined
2.5708728401686667,739.4253963129829,Accepted
2.9641272163752985,488.7176238971311,Declined
1.9694049494772274,628.6042779281743,Declined
2.6994134115816624,717.0237155738915,Accepted
1.9456936541173417,660.1313003927814,Declined
2.0607857576064412,622.7497939918492,Declined
1.424671122521422,720.125531108057,Declined
1.8114134031112763,275.61212484009155,Declined
1.4686523155069329,681.3450383437089,Accepted
1.7693013976181335,521.5109180247091,Declined
3.3929134372862713,380.32405237722514,Declined
1.7904808889344452,661.3443119429977,Declined
4.6559056518699125,764.8390254195549,Accepted
2.944654320704711,583.506178244677,Accepted
2.6978688989558988,714.3449456643526,Accepted
1.8633137758550289,793.4733909586374,Declined
3.110247903527193,757.7897344300857,Accepted
2.089489739009781,796.7957435245671,Accepted
2.647607851716289,689.055298928627,Accepted
4.598067630615036,609.0520366681911,Accepted
2.47315208022028,407.76410257233977,Declined
3.4694186610285405,570.4725014244061,Accepted
1.9874588598992897,498.810408562057,Declined
2.5220092076024305,860.5131260997376,Accepted
3.9666405085084078,578.8937025081196,Accepted
2.048426353769786,614.7845768141383,Declined
3.9999588463975426,666.1782451248561,Accepted
3.1162015483643803,605.2322935646945,Accepted
2.100026579284586,803.4061248516904,Accepted
3.0559261912444167,525.2820765918658,Accepted
3.328043559701384,623.3528946284691,Accepted
3.047447969773757,510.9035297162342,Declined
1.2938202240876346,441.5972986535153,Declined
1.968290259340105,526.5877090913657,Declined
2.351985091558796,595.5555843541906,Declined
2.4904532567199626,548.4837330579288,Declined
3.046537678040542,516.9094824151373,Accepted
2.6921608007466027,431.24190435937993,Declined
1.4817245130319188,590.0273312845567,Declined
2.8541582808047705,419.43355511627976,Declined
3.0384685962270583,691.2067156427523,Accepted
2.997832358344832,609.8927703521404,Accepted
3.4146245804436974,425.09382006420833,Declined
3.217137723639123,562.8949107540163,Accepted
2.917344063382749,509.74123132913,Declined
2.4938674308330824,638.3009412503017,Accepted
1.2212312531872067,760.8540535227773,Declined
2.8936945753060686,374.9793036425107,Declined
2.7161501497304887,613.8031294976901,Accepted
2.7672630697562988,580.7840645320032,Accepted
1.5286011393437522,680.5608091740559,Declined
1.68515476767339,625.5835953885227,Declined
3.392522282666323,509.7636801913417,Accepted
2.5183558769146757,561.7135277200058,Accepted
3.0952005578980994,504.4768971835813,Declined
2.5726547009043688,729.1208566318318,Accepted
2.573804911596596,602.557397840633,Accepted
3.300627044780798,828.1428822903608,Accepted
2.1371642174261005,592.7207023422455,Accepted
2.6268966215527865,514.9911879707445,Declined
2.180179769035966,418.35427288646076,Declined
2.2024030180541474,383.6232388492866,Declined
2.302662301225088,409.9036868393412,Declined
2.72770701730697,632.055198121378,Accepted
2.167001102669218,661.0470027875921,Declined
3.5546049004588163,410.257115756144,Accepted
1.8343141582243967,707.4045976891339,Declined
2.4005026846709128,542.0326737979873,Declined
2.19821515338066,617.6151614382659,Declined
3.707582307482986,793.4664753906509,Accepted
2.7072438212092598,707.6207179038638,Accepted
3.3754756315749077,567.7763222513001,Accepted
1.3615517015704222,493.0569329501655,Declined
2.7636402126954067,341.7821518404834,Declined
3.2617046364987496,513.7016016909096,Accepted
2.615827191420339,574.6643713406767,Accepted
3.402384300052281,481.53845674185794,Declined
2.136169239919702,584.2491639489234,Declined
3.6774779521484637,609.2222259550522,Accepted
4.3891184988954,573.0172821830306,Accepted
2.2597291516482727,521.9996903011848,Declined
2.1935979828793823,620.2385606360074,Declined
3.7127075816941604,653.0328779483291,Accepted
3.8136577165845695,469.1521107068585,Accepted
2.131711978277385,769.3118855695524,Accepted
2.213850546323314,588.1694241258886,Accepted
2.3245723129115943,602.2619547533817,Declined
1.474439591172578,684.9857307907869,Declined
1.8150784428126412,627.9859357516202,Declined
1.7466873865983454,714.3763960695894,Accepted
1.935761947916697,634.454899824219,Declined
2.522252090090575,526.5075150431475,Declined
2.7373717860292164,643.3804230247322,Accepted
3.7904003942512614,462.7528551215206,Accepted
1.7513167674089671,613.0271646931827,Declined
3.3374579187812667,596.0124011226648,Accepted
2.3788089246195927,575.0259771272953,Declined
2.5104290322780534,584.5754986273283,Accepted
3.089855593733283,374.17811454028333,Declined
1.651822382750161,534.1530110710846,Declined
2.85592779694724,611.1413881369338,Declined
2.6831617665704446,619.1827670396881,Accepted
2.943961011206519,476.67898308888505,Declined
2.781334915126254,751.8849409037641,Accepted
4.514240111928715,496.0590182142599,Accepted
2.039808012598947,716.3348640632084,Declined
2.1252024359985455,651.2633234246022,Declined
2.051487578860188,522.4527228187436,Declined
2.105618304671796,813.0373071131414,Accepted
2.0400902981547855,456.76358018922235,Declined
3.5012132248860413,710.2985008332001,Accepted
3.686403398391884,720.0698781651574,Accepted
2.093402965000419,519.5255749108026,Declined
1.8841155415166169,767.0958360077194,Declined
2.927132445109123,569.9944182481256,Accepted
2.108221564575223,634.6432355135828,Accepted
3.0563454542044086,631.2386206525465,Accepted
2.71233841668104,583.8829510235342,Declined
1.3374047080022142,697.2969927791738,Declined
3.788004161064049,695.2186464662656,Accepted
3.986702138476417,390.17616321141827,Accepted
2.059769047612491,756.5208291453783,Accepted
2.2398387520512126,400.5009614357191,Declined
2.7786923125799237,723.9055445209989,Accepted
2.8175654319896197,735.20461641931,Accepted
3.0768354181382644,469.0840283741762,Accepted
4.15816363101308,550.7022854454498,Accepted
2.4084422180047604,467.3154397816877,Declined
1.9113622043692367,574.2094763653517,Declined
1.446544617588378,563.0358858977111,Declined
1.9652559680464645,693.5592638723208,Declined
2.523498421700962,757.237049534353,Accepted
3.98564629081423,767.4820572947947,Accepted
2.1359109607710627,532.5398368106038,Declined
2.7290303613111186,574.8933751506567,Declined
2.5368616831417983,397.987416933486,Declined
3.500714618758467,503.2955920204573,Accepted
4.571545940698897,715.7821959716949,Accepted
2.125304981663743,793.8699388257878,Declined
2.158448445985422,451.87813537440934,Declined
3.3853287016552573,528.9042889016526,Accepted
3.095513191701049,596.8313091649287,Declined
4.0273658605888265,633.6193390583528,Accepted
3.0171425482607708,502.8475776094025,Declined
2.2625663273703522,650.8873253356908,Accepted
3.0225238645538473,543.13927835149,Accepted
3.436962864466326,598.2657274946065,Accepted
3.206385744957891,665.5541097604439,Accepted
2.955819224885838,600.7706723773125,Declined
3.403339751671323,547.6336931368118,Accepted
3.485436472356538,586.8468235289002,Accepted
3.655727192830022,589.3964448953598,Accepted
3.0689679100717138,555.5986764141446,Accepted
2.4163055357465164,568.9444724799478,Declined
2.667370949146658,791.837660460566,Accepted
3.515207173206685,667.3103337529486,Accepted
1.896451463210211,564.5423618365007,Declined
2.8449386470983207,683.6345285412883,Accepted
2.2353289501381113,559.9416612292788,Declined
2.572995858347854,740.7749565103969,Accepted
3.572761490085839,644.3570630637713,Accepted
2.7028792544159224,587.1237427194925,Declined
2.587149238524919,653.7260310972333,Accepted
1.4621150872160644,411.4948617517801,Declined
3.1470028528217764,464.78790373082336,Declined
3.0663873449128602,456.7289992321133,Declined
4.280603778644368,617.1531713716448,Accepted
2.3037774120375993,807.9017999382111,Accepted
2.725320262131151,867.7560175431158,Accepted
2.749506946968604,676.5661321728909,Accepted
3.8119626238107793,660.1013369933348,Accepted
2.4737635740904382,383.8730719016713,Declined
2.7732172206162713,534.8791440319173,Accepted
3.036317207773231,505.4659497710113,Declined
2.6992872985250864,525.4982882098661,Accepted
2.1928531083595773,579.8227417698253,Declined
2.705271994318646,543.3491306763447,Accepted
3.4089053998878174,362.4840227549055,Declined
1.7287877604711515,689.749230734104,Declined
2.6563757393175007,471.2708369112232,Declined
1.9899033480486612,628.7096236933379,Declined
3.5060373031398737,848.8899203699968,Accepted
1.33145047617298,489.6738490096292,Declined
2.102862522182729,296.3654972704404,Declined
2.8517695000516166,565.6794933743867,Accepted
3.8024192233874725,732.1151561998286,Accepted
2.4973997911416097,835.0016945064713,Accepted
2.105840378645441,452.45404866571,Declined
4.054925655552472,659.6039067883826,Accepted
1.3915888796670046,544.1627451863936,Declined
0.7909552347039341,587.2861974835038,Declined
2.902011560042666,917.3212016420441,Accepted
2.148356620517911,419.6435605925816,Declined
1.7330137462954291,630.4487593793488,Declined
3.1166851578394823,656.1231806118519,Accepted
2.745040571016959,730.2943589927216,Accepted
2.098737095410617,611.7579784165074,Declined
1.5257564810632842,636.9660647404922,Declined
3.2479658626241155,553.0021719093851,Accepted
3.0701609423669285,632.2952329494128,Accepted
2.4706593089764937,558.8169269403107,Declined
4.0273095968381325,674.5886267827261,Accepted
1.6939321869390778,555.6467596747639,Declined
1.3295798632602087,645.2520472682623,Declined
1.996473544095004,596.4884623578026,Declined
2.5135311869156016,735.1260300926601,Accepted
2.7446715594581534,593.8327531693817,Declined
2.357011153714936,387.23610381517426,Declined
2.8316443172114374,751.430580085679,Accepted
1.5487684606476446,491.31212389648573,Declined
3.7050116832586077,521.5480393621416,Accepted
2.484279057285945,528.5206447147809,Declined
3.443836665270502,764.9325711804981,Accepted
2.824180277102163,343.71909432255654,Declined
2.915402575323027,976.5298240391992,Accepted
3.005813824185763,726.7268170879262,Accepted
2.9081668480138516,626.7886696954992,Accepted
3.064178207894035,593.4127199260456,Accepted
3.613322024105945,634.2664889829189,Accepted
2.707216935761176,662.5346914055206,Accepted
3.1172030060708096,677.4258703140068,Accepted
2.4782114445702184,666.6725359204138,Accepted
3.702093772359578,610.7496817506299,Accepted
2.008886158352584,576.3193895631209,Declined
3.9907523463286525,581.8472059615785,Accepted
2.517873639484525,576.6110063576783,Declined
1.4053799183055613,736.0524116240477,Declined
2.652483531928631,671.2268066737034,Declined
2.005158674020095,247.15336384028637,Declined
3.2225148391909793,678.7080931835713,Accepted
2.027900816558087,623.3683433662529,Accepted
2.193053253428176,597.7549492264923,Accepted
1.038367415243575,553.3777856293337,Declined
2.1881549446007384,734.8935263983217,Accepted
0.6108965386968344,713.7031754547429,Declined
1.2828777412114212,507.2546798611669,Declined
3.158331724915438,648.8462744549443,Accepted
3.1786401269206657,483.4011918550457,Accepted
2.8903660494279717,434.44582022532836,Accepted
1.7764190854966295,524.7939330492042,Declined
2.5118309150864158,703.487216685931,Accepted
2.547117968727545,714.3750054451305,Declined
1.6233082486459656,661.5702504116751,Declined
3.75271864141372,687.0114944217596,Accepted
3.251889832460537,661.941394453795,Accepted
2.3732286609362685,523.0222085732457,Declined
2.5715086711956245,651.8307053608729,Accepted
2.716706246358042,696.0491430273219,Accepted
0.9166121052605671,690.5149595776289,Declined
2.3522580939835223,742.6696045769571,Accepted
2.0044126016017607,684.9964616641277,Declined
1.7487039920840672,642.1737849049899,Declined
2.3251197656912357,728.4180285979713,Accepted
3.9881492214796177,596.8174488901128,Accepted
3.0626742890136076,494.17504185267387,Declined
2.0930568081737624,580.4319643267484,Declined
3.0080662250849266,510.6116826232261,Declined
