ShipDateKey,SONumber,SOLineNumber,OrderQuantity,UnitPrice,ShipDate,ProductName,ProductSubcategory
20080131,SO62691,1,1,2384.07,1/31/2008,"Touring-1000 Blue, 50",Touring Bikes
20080202,SO62818,1,1,2384.07,2/2/2008,"Touring-1000 Blue, 50",Touring Bikes
20080204,SO62945,1,1,2384.07,2/4/2008,"Touring-1000 Blue, 50",Touring Bikes
20080206,SO63057,1,1,2384.07,2/6/2008,"Touring-1000 Blue, 50",Touring Bikes
20080207,SO63116,1,1,2384.07,2/7/2008,"Touring-1000 Blue, 50",Touring Bikes
20080211,SO63546,1,1,2384.07,2/11/2008,"Touring-1000 Blue, 50",Touring Bikes
20080213,SO63689,1,1,2384.07,2/13/2008,"Touring-1000 Blue, 50",Touring Bikes
20080215,SO63820,1,1,2384.07,2/15/2008,"Touring-1000 Blue, 50",Touring Bikes
20080218,SO63987,1,1,2384.07,2/18/2008,"Touring-1000 Blue, 50",Touring Bikes
20080218,SO63995,1,1,2384.07,2/18/2008,"Touring-1000 Blue, 50",Touring Bikes
20080220,SO64110,1,1,2384.07,2/20/2008,"Touring-1000 Blue, 50",Touring Bikes
20080224,SO64366,1,1,2384.07,2/24/2008,"Touring-1000 Blue, 50",Touring Bikes
20080226,SO64521,1,1,2384.07,2/26/2008,"Touring-1000 Blue, 50",Touring Bikes
20080227,SO64592,1,1,2384.07,2/27/2008,"Touring-1000 Blue, 50",Touring Bikes
20080229,SO64722,1,1,2384.07,2/29/2008,"Touring-1000 Blue, 50",Touring Bikes
20080302,SO64852,1,1,2384.07,3/2/2008,"Touring-1000 Blue, 50",Touring Bikes
20080306,SO65066,1,1,2384.07,3/6/2008,"Touring-1000 Blue, 50",Touring Bikes
20080306,SO65073,1,1,2384.07,3/6/2008,"Touring-1000 Blue, 50",Touring Bikes
20080307,SO65149,1,1,2384.07,3/7/2008,"Touring-1000 Blue, 50",Touring Bikes
20080308,SO65393,1,1,2384.07,3/8/2008,"Touring-1000 Blue, 50",Touring Bikes
20080312,SO65623,1,1,2384.07,3/12/2008,"Touring-1000 Blue, 50",Touring Bikes
20080315,SO65787,1,1,2384.07,3/15/2008,"Touring-1000 Blue, 50",Touring Bikes
20080316,SO65860,1,1,2384.07,3/16/2008,"Touring-1000 Blue, 50",Touring Bikes
20080318,SO66004,1,1,2384.07,3/18/2008,"Touring-1000 Blue, 50",Touring Bikes
20080319,SO66075,1,1,2384.07,3/19/2008,"Touring-1000 Blue, 50",Touring Bikes
20080322,SO66247,1,1,2384.07,3/22/2008,"Touring-1000 Blue, 50",Touring Bikes
20080324,SO66363,1,1,2384.07,3/24/2008,"Touring-1000 Blue, 50",Touring Bikes
20080325,SO66422,1,1,2384.07,3/25/2008,"Touring-1000 Blue, 50",Touring Bikes
20080327,SO66551,1,1,2384.07,3/27/2008,"Touring-1000 Blue, 50",Touring Bikes
20080328,SO66624,1,1,2384.07,3/28/2008,"Touring-1000 Blue, 50",Touring Bikes
20080409,SO67467,1,1,2384.07,4/9/2008,"Touring-1000 Blue, 50",Touring Bikes
20080409,SO67476,1,1,2384.07,4/9/2008,"Touring-1000 Blue, 50",Touring Bikes
20080410,SO67571,1,1,2384.07,4/10/2008,"Touring-1000 Blue, 50",Touring Bikes
20080412,SO67695,1,1,2384.07,4/12/2008,"Touring-1000 Blue, 50",Touring Bikes
20080413,SO67749,1,1,2384.07,4/13/2008,"Touring-1000 Blue, 50",Touring Bikes
20080413,SO67751,1,1,2384.07,4/13/2008,"Touring-1000 Blue, 50",Touring Bikes
20080415,SO67903,1,1,2384.07,4/15/2008,"Touring-1000 Blue, 50",Touring Bikes
20080416,SO67959,1,1,2384.07,4/16/2008,"Touring-1000 Blue, 50",Touring Bikes
20080417,SO68029,1,1,2384.07,4/17/2008,"Touring-1000 Blue, 50",Touring Bikes
20080418,SO68084,1,1,2384.07,4/18/2008,"Touring-1000 Blue, 50",Touring Bikes
20080419,SO68139,1,1,2384.07,4/19/2008,"Touring-1000 Blue, 50",Touring Bikes
20080422,SO68332,1,1,2384.07,4/22/2008,"Touring-1000 Blue, 50",Touring Bikes
20080425,SO68527,1,1,2384.07,4/25/2008,"Touring-1000 Blue, 50",Touring Bikes
20080426,SO68621,1,1,2384.07,4/26/2008,"Touring-1000 Blue, 50",Touring Bikes
20080428,SO68726,1,1,2384.07,4/28/2008,"Touring-1000 Blue, 50",Touring Bikes
20080430,SO68860,1,1,2384.07,4/30/2008,"Touring-1000 Blue, 50",Touring Bikes
20080430,SO68873,1,1,2384.07,4/30/2008,"Touring-1000 Blue, 50",Touring Bikes
20080503,SO69074,1,1,2384.07,5/3/2008,"Touring-1000 Blue, 50",Touring Bikes
20080504,SO69149,1,1,2384.07,5/4/2008,"Touring-1000 Blue, 50",Touring Bikes
20080505,SO69228,1,1,2384.07,5/5/2008,"Touring-1000 Blue, 50",Touring Bikes
20080510,SO69782,1,1,2384.07,5/10/2008,"Touring-1000 Blue, 50",Touring Bikes
20080510,SO69790,1,1,2384.07,5/10/2008,"Touring-1000 Blue, 50",Touring Bikes
20080513,SO69987,1,1,2384.07,5/13/2008,"Touring-1000 Blue, 50",Touring Bikes
20080516,SO70234,1,1,2384.07,5/16/2008,"Touring-1000 Blue, 50",Touring Bikes
20080521,SO70597,1,1,2384.07,5/21/2008,"Touring-1000 Blue, 50",Touring Bikes
20080524,SO70819,1,1,2384.07,5/24/2008,"Touring-1000 Blue, 50",Touring Bikes
20080527,SO70997,1,1,2384.07,5/27/2008,"Touring-1000 Blue, 50",Touring Bikes
20080529,SO71127,1,1,2384.07,5/29/2008,"Touring-1000 Blue, 50",Touring Bikes
20080529,SO71151,1,1,2384.07,5/29/2008,"Touring-1000 Blue, 50",Touring Bikes
20080530,SO71202,1,1,2384.07,5/30/2008,"Touring-1000 Blue, 50",Touring Bikes
20080601,SO71348,1,1,2384.07,6/1/2008,"Touring-1000 Blue, 50",Touring Bikes
20080606,SO71679,1,1,2384.07,6/6/2008,"Touring-1000 Blue, 50",Touring Bikes
20080607,SO71763,1,1,2384.07,6/7/2008,"Touring-1000 Blue, 50",Touring Bikes
20080611,SO72173,1,1,2384.07,6/11/2008,"Touring-1000 Blue, 50",Touring Bikes
20080612,SO72248,1,1,2384.07,6/12/2008,"Touring-1000 Blue, 50",Touring Bikes
20080612,SO72258,1,1,2384.07,6/12/2008,"Touring-1000 Blue, 50",Touring Bikes
20080614,SO72420,1,1,2384.07,6/14/2008,"Touring-1000 Blue, 50",Touring Bikes
20080614,SO72424,1,1,2384.07,6/14/2008,"Touring-1000 Blue, 50",Touring Bikes
20080614,SO72425,1,1,2384.07,6/14/2008,"Touring-1000 Blue, 50",Touring Bikes
20080616,SO72565,1,1,2384.07,6/16/2008,"Touring-1000 Blue, 50",Touring Bikes
20080617,SO72640,1,1,2384.07,6/17/2008,"Touring-1000 Blue, 50",Touring Bikes
20080619,SO72729,1,1,2384.07,6/19/2008,"Touring-1000 Blue, 50",Touring Bikes
20080622,SO73026,1,1,2384.07,6/22/2008,"Touring-1000 Blue, 50",Touring Bikes
20080623,SO73077,1,1,2384.07,6/23/2008,"Touring-1000 Blue, 50",Touring Bikes
20080626,SO73256,1,1,2384.07,6/26/2008,"Touring-1000 Blue, 50",Touring Bikes
20080626,SO73331,1,1,2384.07,6/26/2008,"Touring-1000 Blue, 50",Touring Bikes
20080628,SO73480,1,1,2384.07,6/28/2008,"Touring-1000 Blue, 50",Touring Bikes
20080630,SO73623,1,1,2384.07,6/30/2008,"Touring-1000 Blue, 50",Touring Bikes
20080702,SO73783,1,1,2384.07,7/2/2008,"Touring-1000 Blue, 50",Touring Bikes
20080703,SO73849,1,1,2384.07,7/3/2008,"Touring-1000 Blue, 50",Touring Bikes
20080704,SO73925,1,1,2384.07,7/4/2008,"Touring-1000 Blue, 50",Touring Bikes
20080707,SO74144,1,1,2384.07,7/7/2008,"Touring-1000 Blue, 50",Touring Bikes
20080104,SO60943,1,1,2384.07,1/4/2008,"Touring-1000 Blue, 60",Touring Bikes
20080106,SO61081,1,1,2384.07,1/6/2008,"Touring-1000 Blue, 60",Touring Bikes
20080106,SO61082,1,1,2384.07,1/6/2008,"Touring-1000 Blue, 60",Touring Bikes
20080106,SO61083,1,1,2384.07,1/6/2008,"Touring-1000 Blue, 60",Touring Bikes
20080109,SO61368,1,1,2384.07,1/9/2008,"Touring-1000 Blue, 60",Touring Bikes
20080114,SO61641,1,1,2384.07,1/14/2008,"Touring-1000 Blue, 60",Touring Bikes
20080115,SO61723,1,1,2384.07,1/15/2008,"Touring-1000 Blue, 60",Touring Bikes
20080118,SO61920,1,1,2384.07,1/18/2008,"Touring-1000 Blue, 60",Touring Bikes
20080119,SO61968,1,1,2384.07,1/19/2008,"Touring-1000 Blue, 60",Touring Bikes
20080120,SO62020,1,1,2384.07,1/20/2008,"Touring-1000 Blue, 60",Touring Bikes
20080129,SO62562,1,1,2384.07,1/29/2008,"Touring-1000 Blue, 60",Touring Bikes
20080129,SO62563,1,1,2384.07,1/29/2008,"Touring-1000 Blue, 60",Touring Bikes
20080129,SO62569,1,1,2384.07,1/29/2008,"Touring-1000 Blue, 60",Touring Bikes
20080129,SO62570,1,1,2384.07,1/29/2008,"Touring-1000 Blue, 60",Touring Bikes
20080204,SO62928,1,1,2384.07,2/4/2008,"Touring-1000 Blue, 60",Touring Bikes
20080208,SO63353,1,1,2384.07,2/8/2008,"Touring-1000 Blue, 60",Touring Bikes
20080212,SO63608,1,1,2384.07,2/12/2008,"Touring-1000 Blue, 60",Touring Bikes
20080213,SO63682,1,1,2384.07,2/13/2008,"Touring-1000 Blue, 60",Touring Bikes
20080215,SO63817,1,1,2384.07,2/15/2008,"Touring-1000 Blue, 60",Touring Bikes
20080216,SO63879,1,1,2384.07,2/16/2008,"Touring-1000 Blue, 60",Touring Bikes
20080217,SO63939,1,1,2384.07,2/17/2008,"Touring-1000 Blue, 60",Touring Bikes
20080222,SO64234,1,1,2384.07,2/22/2008,"Touring-1000 Blue, 60",Touring Bikes
20080222,SO64241,1,1,2384.07,2/22/2008,"Touring-1000 Blue, 60",Touring Bikes
20080227,SO64603,1,1,2384.07,2/27/2008,"Touring-1000 Blue, 60",Touring Bikes
20080228,SO64665,1,1,2384.07,2/28/2008,"Touring-1000 Blue, 60",Touring Bikes
20080301,SO64777,1,1,2384.07,3/1/2008,"Touring-1000 Blue, 60",Touring Bikes
20080301,SO64779,1,1,2384.07,3/1/2008,"Touring-1000 Blue, 60",Touring Bikes
20080301,SO64780,1,1,2384.07,3/1/2008,"Touring-1000 Blue, 60",Touring Bikes
20080301,SO64789,1,1,2384.07,3/1/2008,"Touring-1000 Blue, 60",Touring Bikes
20080306,SO65075,1,1,2384.07,3/6/2008,"Touring-1000 Blue, 60",Touring Bikes
20080306,SO65087,1,1,2384.07,3/6/2008,"Touring-1000 Blue, 60",Touring Bikes
20080307,SO65146,1,1,2384.07,3/7/2008,"Touring-1000 Blue, 60",Touring Bikes
20080308,SO65384,1,1,2384.07,3/8/2008,"Touring-1000 Blue, 60",Touring Bikes
20080308,SO65392,1,1,2384.07,3/8/2008,"Touring-1000 Blue, 60",Touring Bikes
20080308,SO65394,1,1,2384.07,3/8/2008,"Touring-1000 Blue, 60",Touring Bikes
20080312,SO65609,1,1,2384.07,3/12/2008,"Touring-1000 Blue, 60",Touring Bikes
20080315,SO65800,1,1,2384.07,3/15/2008,"Touring-1000 Blue, 60",Touring Bikes
20080318,SO66005,1,1,2384.07,3/18/2008,"Touring-1000 Blue, 60",Touring Bikes
20080318,SO66009,1,1,2384.07,3/18/2008,"Touring-1000 Blue, 60",Touring Bikes
20080320,SO66142,1,1,2384.07,3/20/2008,"Touring-1000 Blue, 60",Touring Bikes
20080320,SO66152,1,1,2384.07,3/20/2008,"Touring-1000 Blue, 60",Touring Bikes
20080322,SO66262,1,1,2384.07,3/22/2008,"Touring-1000 Blue, 60",Touring Bikes
20080324,SO66362,1,1,2384.07,3/24/2008,"Touring-1000 Blue, 60",Touring Bikes
20080325,SO66421,1,1,2384.07,3/25/2008,"Touring-1000 Blue, 60",Touring Bikes
20080326,SO66502,1,1,2384.07,3/26/2008,"Touring-1000 Blue, 60",Touring Bikes
20080329,SO66699,1,1,2384.07,3/29/2008,"Touring-1000 Blue, 60",Touring Bikes
20080404,SO67072,1,1,2384.07,4/4/2008,"Touring-1000 Blue, 60",Touring Bikes
20080406,SO67194,1,1,2384.07,4/6/2008,"Touring-1000 Blue, 60",Touring Bikes
20080406,SO67197,1,1,2384.07,4/6/2008,"Touring-1000 Blue, 60",Touring Bikes
20080407,SO67252,1,1,2384.07,4/7/2008,"Touring-1000 Blue, 60",Touring Bikes
20080411,SO67643,1,1,2384.07,4/11/2008,"Touring-1000 Blue, 60",Touring Bikes
20080412,SO67692,1,1,2384.07,4/12/2008,"Touring-1000 Blue, 60",Touring Bikes
20080417,SO68017,1,1,2384.07,4/17/2008,"Touring-1000 Blue, 60",Touring Bikes
20080419,SO68138,1,1,2384.07,4/19/2008,"Touring-1000 Blue, 60",Touring Bikes
20080419,SO68140,1,1,2384.07,4/19/2008,"Touring-1000 Blue, 60",Touring Bikes
20080424,SO68453,1,1,2384.07,4/24/2008,"Touring-1000 Blue, 60",Touring Bikes
20080425,SO68526,1,1,2384.07,4/25/2008,"Touring-1000 Blue, 60",Touring Bikes
20080425,SO68535,1,1,2384.07,4/25/2008,"Touring-1000 Blue, 60",Touring Bikes
20080427,SO68676,1,1,2384.07,4/27/2008,"Touring-1000 Blue, 60",Touring Bikes
20080428,SO68727,1,1,2384.07,4/28/2008,"Touring-1000 Blue, 60",Touring Bikes
20080430,SO68884,1,1,2384.07,4/30/2008,"Touring-1000 Blue, 60",Touring Bikes
20080502,SO69025,1,1,2384.07,5/2/2008,"Touring-1000 Blue, 60",Touring Bikes
20080504,SO69160,1,1,2384.07,5/4/2008,"Touring-1000 Blue, 60",Touring Bikes
20080505,SO69230,1,1,2384.07,5/5/2008,"Touring-1000 Blue, 60",Touring Bikes
20080508,SO69658,1,1,2384.07,5/8/2008,"Touring-1000 Blue, 60",Touring Bikes
20080509,SO69721,1,1,2384.07,5/9/2008,"Touring-1000 Blue, 60",Touring Bikes
20080512,SO69929,1,1,2384.07,5/12/2008,"Touring-1000 Blue, 60",Touring Bikes
20080513,SO69998,1,1,2384.07,5/13/2008,"Touring-1000 Blue, 60",Touring Bikes
20080516,SO70235,1,1,2384.07,5/16/2008,"Touring-1000 Blue, 60",Touring Bikes
20080519,SO70432,1,1,2384.07,5/19/2008,"Touring-1000 Blue, 60",Touring Bikes
20080521,SO70584,1,1,2384.07,5/21/2008,"Touring-1000 Blue, 60",Touring Bikes
20080522,SO70673,1,1,2384.07,5/22/2008,"Touring-1000 Blue, 60",Touring Bikes
20080524,SO70822,1,1,2384.07,5/24/2008,"Touring-1000 Blue, 60",Touring Bikes
20080527,SO70998,1,1,2384.07,5/27/2008,"Touring-1000 Blue, 60",Touring Bikes
20080528,SO71081,1,1,2384.07,5/28/2008,"Touring-1000 Blue, 60",Touring Bikes
20080528,SO71092,1,1,2384.07,5/28/2008,"Touring-1000 Blue, 60",Touring Bikes
20080530,SO71189,1,1,2384.07,5/30/2008,"Touring-1000 Blue, 60",Touring Bikes
20080531,SO71262,1,1,2384.07,5/31/2008,"Touring-1000 Blue, 60",Touring Bikes
20080601,SO71350,1,1,2384.07,6/1/2008,"Touring-1000 Blue, 60",Touring Bikes
20080605,SO71623,1,1,2384.07,6/5/2008,"Touring-1000 Blue, 60",Touring Bikes
20080611,SO72174,1,1,2384.07,6/11/2008,"Touring-1000 Blue, 60",Touring Bikes
20080612,SO72259,1,1,2384.07,6/12/2008,"Touring-1000 Blue, 60",Touring Bikes
20080612,SO72268,1,1,2384.07,6/12/2008,"Touring-1000 Blue, 60",Touring Bikes
20080614,SO72435,1,1,2384.07,6/14/2008,"Touring-1000 Blue, 60",Touring Bikes
20080614,SO72437,1,1,2384.07,6/14/2008,"Touring-1000 Blue, 60",Touring Bikes
20080617,SO72637,1,1,2384.07,6/17/2008,"Touring-1000 Blue, 60",Touring Bikes
20080624,SO73167,1,1,2384.07,6/24/2008,"Touring-1000 Blue, 60",Touring Bikes
20080625,SO73236,1,1,2384.07,6/25/2008,"Touring-1000 Blue, 60",Touring Bikes
20080627,SO73396,1,1,2384.07,6/27/2008,"Touring-1000 Blue, 60",Touring Bikes
20080628,SO73503,1,1,2384.07,6/28/2008,"Touring-1000 Blue, 60",Touring Bikes
20080629,SO73579,1,1,2384.07,6/29/2008,"Touring-1000 Blue, 60",Touring Bikes
20080702,SO73785,1,1,2384.07,7/2/2008,"Touring-1000 Blue, 60",Touring Bikes
20080703,SO73864,1,1,2384.07,7/3/2008,"Touring-1000 Blue, 60",Touring Bikes
20080705,SO74002,1,1,2384.07,7/5/2008,"Touring-1000 Blue, 60",Touring Bikes
20080706,SO74081,1,1,2384.07,7/6/2008,"Touring-1000 Blue, 60",Touring Bikes
20080101,SO60752,1,1,2384.07,1/1/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080101,SO60764,1,1,2384.07,1/1/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080103,SO60886,1,1,2384.07,1/3/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080104,SO60939,1,1,2384.07,1/4/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080104,SO60944,1,1,2384.07,1/4/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080109,SO61364,1,1,2384.07,1/9/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080111,SO61470,1,1,2384.07,1/11/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080111,SO61475,1,1,2384.07,1/11/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080113,SO61590,1,1,2384.07,1/13/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080118,SO61914,1,1,2384.07,1/18/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080118,SO61915,1,1,2384.07,1/18/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080119,SO61963,1,1,2384.07,1/19/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080120,SO62014,1,1,2384.07,1/20/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080121,SO62085,1,1,2384.07,1/21/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080124,SO62279,1,1,2384.07,1/24/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080125,SO62341,1,1,2384.07,1/25/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080201,SO62750,1,1,2384.07,2/1/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080203,SO62867,1,1,2384.07,2/3/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080203,SO62871,1,1,2384.07,2/3/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080204,SO62926,1,1,2384.07,2/4/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080205,SO62987,1,1,2384.07,2/5/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080208,SO63361,1,1,2384.07,2/8/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080210,SO63494,1,1,2384.07,2/10/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080210,SO63495,1,1,2384.07,2/10/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080211,SO63534,1,1,2384.07,2/11/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080211,SO63540,1,1,2384.07,2/11/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080213,SO63681,1,1,2384.07,2/13/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080214,SO63740,1,1,2384.07,2/14/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080214,SO63749,1,1,2384.07,2/14/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080219,SO64049,1,1,2384.07,2/19/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080222,SO64244,1,1,2384.07,2/22/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080223,SO64296,1,1,2384.07,2/23/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080224,SO64356,1,1,2384.07,2/24/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080225,SO64450,1,1,2384.07,2/25/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080228,SO64674,1,1,2384.07,2/28/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080229,SO64727,1,1,2384.07,2/29/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080301,SO64772,1,1,2384.07,3/1/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080302,SO64842,1,1,2384.07,3/2/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080302,SO64851,1,1,2384.07,3/2/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080304,SO64946,1,1,2384.07,3/4/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080305,SO65012,1,1,2384.07,3/5/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080315,SO65801,1,1,2384.07,3/15/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080317,SO65934,1,1,2384.07,3/17/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080319,SO66058,1,1,2384.07,3/19/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080320,SO66144,1,1,2384.07,3/20/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080320,SO66151,1,1,2384.07,3/20/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080321,SO66197,1,1,2384.07,3/21/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080322,SO66253,1,1,2384.07,3/22/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080324,SO66361,1,1,2384.07,3/24/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080325,SO66423,1,1,2384.07,3/25/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080326,SO66482,1,1,2384.07,3/26/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080329,SO66697,1,1,2384.07,3/29/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080330,SO66752,1,1,2384.07,3/30/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080331,SO66827,1,1,2384.07,3/31/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080402,SO66939,1,1,2384.07,4/2/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080403,SO67016,1,1,2384.07,4/3/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080405,SO67129,1,1,2384.07,4/5/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080406,SO67200,1,1,2384.07,4/6/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080411,SO67644,1,1,2384.07,4/11/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080412,SO67691,1,1,2384.07,4/12/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080416,SO67946,1,1,2384.07,4/16/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080418,SO68088,1,1,2384.07,4/18/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080425,SO68514,1,1,2384.07,4/25/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080428,SO68737,1,1,2384.07,4/28/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080429,SO68795,1,1,2384.07,4/29/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080430,SO68871,1,1,2384.07,4/30/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080502,SO69024,1,1,2384.07,5/2/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080504,SO69156,1,1,2384.07,5/4/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080506,SO69301,1,1,2384.07,5/6/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080508,SO69656,1,1,2384.07,5/8/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080510,SO69774,1,1,2384.07,5/10/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080514,SO70085,1,1,2384.07,5/14/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080516,SO70236,1,1,2384.07,5/16/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080519,SO70431,1,1,2384.07,5/19/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080519,SO70435,1,1,2384.07,5/19/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080521,SO70583,1,1,2384.07,5/21/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080529,SO71128,1,1,2384.07,5/29/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080529,SO71135,1,1,2384.07,5/29/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080529,SO71149,1,1,2384.07,5/29/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080531,SO71258,1,1,2384.07,5/31/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080531,SO71278,1,1,2384.07,5/31/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080602,SO71424,1,1,2384.07,6/2/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080611,SO72184,1,1,2384.07,6/11/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080612,SO72255,1,1,2384.07,6/12/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080616,SO72580,1,1,2384.07,6/16/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080620,SO72844,1,1,2384.07,6/20/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080621,SO72924,1,1,2384.07,6/21/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080622,SO73011,1,1,2384.07,6/22/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080622,SO73017,1,1,2384.07,6/22/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080622,SO73018,1,1,2384.07,6/22/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080622,SO73028,1,1,2384.07,6/22/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080626,SO73309,1,1,2384.07,6/26/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080626,SO73335,1,1,2384.07,6/26/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080627,SO73400,1,1,2384.07,6/27/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080627,SO73410,1,1,2384.07,6/27/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080629,SO73578,1,1,2384.07,6/29/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080630,SO73624,1,1,2384.07,6/30/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080630,SO73637,1,1,2384.07,6/30/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080701,SO73695,1,1,2384.07,7/1/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080701,SO73699,1,1,2384.07,7/1/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080701,SO73712,1,1,2384.07,7/1/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080702,SO73770,1,1,2384.07,7/2/2008,"Touring-1000 Yellow, 50",Touring Bikes
20080102,SO60822,1,1,2384.07,1/2/2008,"Touring-1000 Yellow, 54",Touring Bikes
20080102,SO60832,1,1,2384.07,1/2/2008,"Touring-1000 Yellow, 54",Touring Bikes
20080103,SO60893,1,1,2384.07,1/3/2008,"Touring-1000 Yellow, 54",Touring Bikes
20080105,SO61030,1,1,2384.07,1/5/2008,"Touring-1000 Yellow, 54",Touring Bikes
20080106,SO61086,1,1,2384.07,1/6/2008,"Touring-1000 Yellow, 54",Touring Bikes
20080106,SO61087,1,1,2384.07,1/6/2008,"Touring-1000 Yellow, 54",Touring Bikes
20080107,SO61166,1,1,2384.07,1/7/2008,"Touring-1000 Yellow, 54",Touring Bikes
20080108,SO61303,1,1,2384.07,1/8/2008,"Touring-1000 Yellow, 54",Touring Bikes
20080110,SO61422,1,1,2384.07,1/10/2008,"Touring-1000 Yellow, 54",Touring Bikes
