ShipDateKey,SONumber,SOLineNumber,OrderQuantity,UnitPrice,ShipDate,ProductName,ProductSubcategory
20080103,SO60887,2,1,8.99,1/3/2008,"Racing Socks, L",Socks
20080105,SO60965,2,1,8.99,1/5/2008,"Racing Socks, L",Socks
20080109,SO61336,2,1,8.99,1/9/2008,"Racing Socks, L",Socks
20080112,SO61529,2,1,8.99,1/12/2008,"Racing Socks, L",Socks
20080113,SO61573,2,1,8.99,1/13/2008,"Racing Socks, L",Socks
20080115,SO61663,2,1,8.99,1/15/2008,"Racing Socks, L",Socks
20080115,SO61687,2,1,8.99,1/15/2008,"Racing Socks, L",Socks
20080120,SO62011,2,1,8.99,1/20/2008,"Racing Socks, L",Socks
20080123,SO62194,2,1,8.99,1/23/2008,"Racing Socks, L",Socks
20080131,SO62693,2,1,8.99,1/31/2008,"Racing Socks, L",Socks
20080201,SO62697,2,1,8.99,2/1/2008,"Racing Socks, L",Socks
20080207,SO63079,2,1,8.99,2/7/2008,"Racing Socks, L",Socks
20080211,SO63517,2,1,8.99,2/11/2008,"Racing Socks, L",Socks
20080217,SO63906,2,1,8.99,2/17/2008,"Racing Socks, L",Socks
20080225,SO64399,2,1,8.99,2/25/2008,"Racing Socks, L",Socks
20080225,SO64438,2,1,8.99,2/25/2008,"Racing Socks, L",Socks
20080226,SO64468,2,1,8.99,2/26/2008,"Racing Socks, L",Socks
20080227,SO64529,2,1,8.99,2/27/2008,"Racing Socks, L",Socks
20080301,SO64749,2,1,8.99,3/1/2008,"Racing Socks, L",Socks
20080306,SO65075,2,1,8.99,3/6/2008,"Racing Socks, L",Socks
20080315,SO65786,2,1,8.99,3/15/2008,"Racing Socks, L",Socks
20080317,SO65887,2,1,8.99,3/17/2008,"Racing Socks, L",Socks
20080319,SO66043,2,1,8.99,3/19/2008,"Racing Socks, L",Socks
20080320,SO66115,2,1,8.99,3/20/2008,"Racing Socks, L",Socks
20080322,SO66233,2,1,8.99,3/22/2008,"Racing Socks, L",Socks
20080326,SO66481,2,1,8.99,3/26/2008,"Racing Socks, L",Socks
20080402,SO66934,2,1,8.99,4/2/2008,"Racing Socks, L",Socks
20080405,SO67129,2,1,8.99,4/5/2008,"Racing Socks, L",Socks
20080409,SO67440,2,1,8.99,4/9/2008,"Racing Socks, L",Socks
20080411,SO67631,2,1,8.99,4/11/2008,"Racing Socks, L",Socks
20080423,SO68361,2,1,8.99,4/23/2008,"Racing Socks, L",Socks
20080423,SO68400,2,1,8.99,4/23/2008,"Racing Socks, L",Socks
20080424,SO68425,2,1,8.99,4/24/2008,"Racing Socks, L",Socks
20080425,SO68499,2,1,8.99,4/25/2008,"Racing Socks, L",Socks
20080427,SO68674,2,1,8.99,4/27/2008,"Racing Socks, L",Socks
20080430,SO68841,2,1,8.99,4/30/2008,"Racing Socks, L",Socks
20080504,SO69151,2,1,8.99,5/4/2008,"Racing Socks, L",Socks
20080506,SO69273,2,1,8.99,5/6/2008,"Racing Socks, L",Socks
20080510,SO69770,2,1,8.99,5/10/2008,"Racing Socks, L",Socks
20080512,SO69887,2,1,8.99,5/12/2008,"Racing Socks, L",Socks
20080512,SO69919,2,1,8.99,5/12/2008,"Racing Socks, L",Socks
20080513,SO69971,2,1,8.99,5/13/2008,"Racing Socks, L",Socks
20080523,SO70722,2,1,8.99,5/23/2008,"Racing Socks, L",Socks
20080524,SO70773,2,1,8.99,5/24/2008,"Racing Socks, L",Socks
20080528,SO71040,2,1,8.99,5/28/2008,"Racing Socks, L",Socks
20080528,SO71045,2,1,8.99,5/28/2008,"Racing Socks, L",Socks
20080529,SO71149,2,1,8.99,5/29/2008,"Racing Socks, L",Socks
20080530,SO71203,2,1,8.99,5/30/2008,"Racing Socks, L",Socks
20080531,SO71220,2,1,8.99,5/31/2008,"Racing Socks, L",Socks
20080601,SO71337,2,1,8.99,6/1/2008,"Racing Socks, L",Socks
20080607,SO71759,2,1,8.99,6/7/2008,"Racing Socks, L",Socks
20080612,SO72260,2,1,8.99,6/12/2008,"Racing Socks, L",Socks
20080615,SO72468,2,1,8.99,6/15/2008,"Racing Socks, L",Socks
20080616,SO72564,2,1,8.99,6/16/2008,"Racing Socks, L",Socks
20080617,SO72637,2,1,8.99,6/17/2008,"Racing Socks, L",Socks
20080618,SO72673,2,1,8.99,6/18/2008,"Racing Socks, L",Socks
20080618,SO72691,2,1,8.99,6/18/2008,"Racing Socks, L",Socks
20080620,SO72844,2,1,8.99,6/20/2008,"Racing Socks, L",Socks
20080622,SO73029,2,1,8.99,6/22/2008,"Racing Socks, L",Socks
20080623,SO73053,2,1,8.99,6/23/2008,"Racing Socks, L",Socks
20080626,SO73283,2,1,8.99,6/26/2008,"Racing Socks, L",Socks
20080628,SO73460,2,1,8.99,6/28/2008,"Racing Socks, L",Socks
20080630,SO73580,2,1,8.99,6/30/2008,"Racing Socks, L",Socks
20080701,SO73647,2,1,8.99,7/1/2008,"Racing Socks, L",Socks
20080701,SO73648,2,1,8.99,7/1/2008,"Racing Socks, L",Socks
20080705,SO73941,2,1,8.99,7/5/2008,"Racing Socks, L",Socks
20080707,SO74116,2,1,8.99,7/7/2008,"Racing Socks, L",Socks
20080716,SO74440,2,1,8.99,7/16/2008,"Racing Socks, L",Socks
20080717,SO74457,2,1,8.99,7/17/2008,"Racing Socks, L",Socks
20080718,SO74485,2,1,8.99,7/18/2008,"Racing Socks, L",Socks
20080719,SO74521,2,1,8.99,7/19/2008,"Racing Socks, L",Socks
20080727,SO74773,2,1,8.99,7/27/2008,"Racing Socks, L",Socks
20080806,SO75064,2,1,8.99,8/6/2008,"Racing Socks, L",Socks
20080102,SO60787,5,1,8.99,1/2/2008,AWC Logo Cap,Caps
20080104,SO60926,5,1,8.99,1/4/2008,AWC Logo Cap,Caps
20080106,SO61037,5,1,8.99,1/6/2008,AWC Logo Cap,Caps
20080107,SO61148,5,1,8.99,1/7/2008,AWC Logo Cap,Caps
20080109,SO61315,5,1,8.99,1/9/2008,AWC Logo Cap,Caps
20080111,SO61470,5,1,8.99,1/11/2008,AWC Logo Cap,Caps
20080112,SO61490,5,1,8.99,1/12/2008,AWC Logo Cap,Caps
20080113,SO61570,5,1,8.99,1/13/2008,AWC Logo Cap,Caps
20080113,SO61594,5,1,8.99,1/13/2008,AWC Logo Cap,Caps
20080117,SO61838,5,1,8.99,1/17/2008,AWC Logo Cap,Caps
20080118,SO61905,5,1,8.99,1/18/2008,AWC Logo Cap,Caps
20080118,SO61920,5,1,8.99,1/18/2008,AWC Logo Cap,Caps
20080123,SO62208,5,1,8.99,1/23/2008,AWC Logo Cap,Caps
20080125,SO62294,5,1,8.99,1/25/2008,AWC Logo Cap,Caps
20080125,SO62298,5,1,8.99,1/25/2008,AWC Logo Cap,Caps
20080125,SO62302,5,1,8.99,1/25/2008,AWC Logo Cap,Caps
20080125,SO62341,5,1,8.99,1/25/2008,AWC Logo Cap,Caps
20080126,SO62381,5,1,8.99,1/26/2008,AWC Logo Cap,Caps
20080127,SO62467,5,1,8.99,1/27/2008,AWC Logo Cap,Caps
20080129,SO62564,5,1,8.99,1/29/2008,AWC Logo Cap,Caps
20080131,SO62642,5,1,8.99,1/31/2008,AWC Logo Cap,Caps
20080204,SO62898,5,1,8.99,2/4/2008,AWC Logo Cap,Caps
20080208,SO63344,5,1,8.99,2/8/2008,AWC Logo Cap,Caps
20080209,SO63401,5,1,8.99,2/9/2008,AWC Logo Cap,Caps
20080210,SO63495,5,1,8.99,2/10/2008,AWC Logo Cap,Caps
20080215,SO63768,5,1,8.99,2/15/2008,AWC Logo Cap,Caps
20080216,SO63855,5,1,8.99,2/16/2008,AWC Logo Cap,Caps
20080219,SO64029,5,1,8.99,2/19/2008,AWC Logo Cap,Caps
20080222,SO64215,5,1,8.99,2/22/2008,AWC Logo Cap,Caps
20080224,SO64317,5,1,8.99,2/24/2008,AWC Logo Cap,Caps
20080227,SO64606,5,1,8.99,2/27/2008,AWC Logo Cap,Caps
20080229,SO64698,5,1,8.99,2/29/2008,AWC Logo Cap,Caps
20080304,SO64897,5,1,8.99,3/4/2008,AWC Logo Cap,Caps
20080309,SO65397,5,1,8.99,3/9/2008,AWC Logo Cap,Caps
20080310,SO65452,5,1,8.99,3/10/2008,AWC Logo Cap,Caps
20080311,SO65532,5,1,8.99,3/11/2008,AWC Logo Cap,Caps
20080313,SO65635,5,1,8.99,3/13/2008,AWC Logo Cap,Caps
20080314,SO65682,5,1,8.99,3/14/2008,AWC Logo Cap,Caps
20080316,SO65866,5,1,8.99,3/16/2008,AWC Logo Cap,Caps
20080320,SO66099,5,1,8.99,3/20/2008,AWC Logo Cap,Caps
20080323,SO66316,5,1,8.99,3/23/2008,AWC Logo Cap,Caps
20080325,SO66428,5,1,8.99,3/25/2008,AWC Logo Cap,Caps
20080326,SO66478,5,1,8.99,3/26/2008,AWC Logo Cap,Caps
20080326,SO66483,5,1,8.99,3/26/2008,AWC Logo Cap,Caps
20080327,SO66566,5,1,8.99,3/27/2008,AWC Logo Cap,Caps
20080328,SO66569,5,1,8.99,3/28/2008,AWC Logo Cap,Caps
20080328,SO66617,5,1,8.99,3/28/2008,AWC Logo Cap,Caps
20080401,SO66838,5,1,8.99,4/1/2008,AWC Logo Cap,Caps
20080401,SO66860,5,1,8.99,4/1/2008,AWC Logo Cap,Caps
20080402,SO66912,5,1,8.99,4/2/2008,AWC Logo Cap,Caps
20080410,SO67538,5,1,8.99,4/10/2008,AWC Logo Cap,Caps
20080410,SO67548,5,1,8.99,4/10/2008,AWC Logo Cap,Caps
20080417,SO67974,5,1,8.99,4/17/2008,AWC Logo Cap,Caps
20080418,SO68081,5,1,8.99,4/18/2008,AWC Logo Cap,Caps
20080423,SO68389,5,1,8.99,4/23/2008,AWC Logo Cap,Caps
20080426,SO68550,5,1,8.99,4/26/2008,AWC Logo Cap,Caps
20080501,SO68922,5,1,8.99,5/1/2008,AWC Logo Cap,Caps
20080502,SO69019,5,1,8.99,5/2/2008,AWC Logo Cap,Caps
20080504,SO69100,5,1,8.99,5/4/2008,AWC Logo Cap,Caps
20080504,SO69105,5,1,8.99,5/4/2008,AWC Logo Cap,Caps
20080507,SO69319,5,1,8.99,5/7/2008,AWC Logo Cap,Caps
20080510,SO69767,5,1,8.99,5/10/2008,AWC Logo Cap,Caps
20080511,SO69801,5,1,8.99,5/11/2008,AWC Logo Cap,Caps
20080511,SO69856,5,1,8.99,5/11/2008,AWC Logo Cap,Caps
20080512,SO69876,5,1,8.99,5/12/2008,AWC Logo Cap,Caps
20080514,SO70073,5,1,8.99,5/14/2008,AWC Logo Cap,Caps
20080514,SO70088,5,1,8.99,5/14/2008,AWC Logo Cap,Caps
20080516,SO70171,5,1,8.99,5/16/2008,AWC Logo Cap,Caps
20080518,SO70346,5,1,8.99,5/18/2008,AWC Logo Cap,Caps
20080523,SO70721,5,1,8.99,5/23/2008,AWC Logo Cap,Caps
20080528,SO71086,5,1,8.99,5/28/2008,AWC Logo Cap,Caps
20080529,SO71094,5,1,8.99,5/29/2008,AWC Logo Cap,Caps
20080530,SO71214,5,1,8.99,5/30/2008,AWC Logo Cap,Caps
20080604,SO71501,5,1,8.99,6/4/2008,AWC Logo Cap,Caps
20080610,SO72082,5,1,8.99,6/10/2008,AWC Logo Cap,Caps
20080610,SO72095,5,1,8.99,6/10/2008,AWC Logo Cap,Caps
20080611,SO72155,5,1,8.99,6/11/2008,AWC Logo Cap,Caps
20080611,SO72175,5,1,8.99,6/11/2008,AWC Logo Cap,Caps
20080613,SO72281,5,1,8.99,6/13/2008,AWC Logo Cap,Caps
20080615,SO72441,5,1,8.99,6/15/2008,AWC Logo Cap,Caps
20080616,SO72567,5,1,8.99,6/16/2008,AWC Logo Cap,Caps
20080618,SO72650,5,1,8.99,6/18/2008,AWC Logo Cap,Caps
20080618,SO72725,5,1,8.99,6/18/2008,AWC Logo Cap,Caps
20080619,SO72738,5,1,8.99,6/19/2008,AWC Logo Cap,Caps
20080620,SO72840,5,1,8.99,6/20/2008,AWC Logo Cap,Caps
20080621,SO72868,5,1,8.99,6/21/2008,AWC Logo Cap,Caps
20080622,SO72968,5,1,8.99,6/22/2008,AWC Logo Cap,Caps
20080622,SO72969,5,1,8.99,6/22/2008,AWC Logo Cap,Caps
20080622,SO73031,5,1,8.99,6/22/2008,AWC Logo Cap,Caps
20080625,SO73227,5,1,8.99,6/25/2008,AWC Logo Cap,Caps
20080627,SO73348,5,1,8.99,6/27/2008,AWC Logo Cap,Caps
20080628,SO73436,5,1,8.99,6/28/2008,AWC Logo Cap,Caps
20080630,SO73590,5,1,8.99,6/30/2008,AWC Logo Cap,Caps
20080702,SO73724,5,1,8.99,7/2/2008,AWC Logo Cap,Caps
20080704,SO73924,5,1,8.99,7/4/2008,AWC Logo Cap,Caps
20080705,SO74002,5,1,8.99,7/5/2008,AWC Logo Cap,Caps
20080705,SO74009,5,1,8.99,7/5/2008,AWC Logo Cap,Caps
20080706,SO74079,5,1,8.99,7/6/2008,AWC Logo Cap,Caps
20080802,SO74944,5,1,8.99,8/2/2008,AWC Logo Cap,Caps
20080110,SO61412,6,1,8.99,1/10/2008,AWC Logo Cap,Caps
20080212,SO63613,6,1,8.99,2/12/2008,AWC Logo Cap,Caps
20080227,SO64592,6,1,8.99,2/27/2008,AWC Logo Cap,Caps
20080306,SO65070,6,1,8.99,3/6/2008,AWC Logo Cap,Caps
20080314,SO65742,6,1,8.99,3/14/2008,AWC Logo Cap,Caps
20080321,SO66189,6,1,8.99,3/21/2008,AWC Logo Cap,Caps
20080328,SO66621,6,1,8.99,3/28/2008,AWC Logo Cap,Caps
20080427,SO68630,6,1,8.99,4/27/2008,AWC Logo Cap,Caps
20080511,SO69837,6,1,8.99,5/11/2008,AWC Logo Cap,Caps
20080518,SO70350,6,1,8.99,5/18/2008,AWC Logo Cap,Caps
20080523,SO70714,8,1,8.99,5/23/2008,AWC Logo Cap,Caps
20080601,SO71336,6,1,8.99,6/1/2008,AWC Logo Cap,Caps
20080606,SO71674,6,1,8.99,6/6/2008,AWC Logo Cap,Caps
20080618,SO72656,8,1,8.99,6/18/2008,AWC Logo Cap,Caps
20080620,SO72825,6,1,8.99,6/20/2008,AWC Logo Cap,Caps
20080621,SO72945,6,1,8.99,6/21/2008,AWC Logo Cap,Caps
20080730,SO74869,7,1,8.99,7/30/2008,AWC Logo Cap,Caps
20080102,SO60821,4,1,8.99,1/2/2008,AWC Logo Cap,Caps
20080102,SO60830,4,1,8.99,1/2/2008,AWC Logo Cap,Caps
20080103,SO60867,4,1,8.99,1/3/2008,AWC Logo Cap,Caps
20080104,SO60929,4,1,8.99,1/4/2008,AWC Logo Cap,Caps
20080104,SO60945,4,1,8.99,1/4/2008,AWC Logo Cap,Caps
20080106,SO61036,4,1,8.99,1/6/2008,AWC Logo Cap,Caps
20080106,SO61089,4,1,8.99,1/6/2008,AWC Logo Cap,Caps
20080107,SO61152,4,1,8.99,1/7/2008,AWC Logo Cap,Caps
20080107,SO61158,4,1,8.99,1/7/2008,AWC Logo Cap,Caps
20080110,SO61415,4,1,8.99,1/10/2008,AWC Logo Cap,Caps
20080110,SO61420,4,1,8.99,1/10/2008,AWC Logo Cap,Caps
20080111,SO61465,4,1,8.99,1/11/2008,AWC Logo Cap,Caps
20080113,SO61548,4,1,8.99,1/13/2008,AWC Logo Cap,Caps
20080114,SO61602,4,1,8.99,1/14/2008,AWC Logo Cap,Caps
20080115,SO61716,4,1,8.99,1/15/2008,AWC Logo Cap,Caps
20080116,SO61762,4,1,8.99,1/16/2008,AWC Logo Cap,Caps
20080116,SO61773,4,1,8.99,1/16/2008,AWC Logo Cap,Caps
20080116,SO61782,4,1,8.99,1/16/2008,AWC Logo Cap,Caps
20080117,SO61853,4,1,8.99,1/17/2008,AWC Logo Cap,Caps
20080118,SO61893,4,1,8.99,1/18/2008,AWC Logo Cap,Caps
20080119,SO61969,4,1,8.99,1/19/2008,AWC Logo Cap,Caps
20080121,SO62060,4,1,8.99,1/21/2008,AWC Logo Cap,Caps
20080122,SO62128,4,1,8.99,1/22/2008,AWC Logo Cap,Caps
20080123,SO62216,4,1,8.99,1/23/2008,AWC Logo Cap,Caps
20080124,SO62279,4,1,8.99,1/24/2008,AWC Logo Cap,Caps
20080125,SO62324,4,1,8.99,1/25/2008,AWC Logo Cap,Caps
20080125,SO62344,4,1,8.99,1/25/2008,AWC Logo Cap,Caps
20080126,SO62385,4,1,8.99,1/26/2008,AWC Logo Cap,Caps
20080126,SO62388,4,1,8.99,1/26/2008,AWC Logo Cap,Caps
20080127,SO62426,4,1,8.99,1/27/2008,AWC Logo Cap,Caps
20080127,SO62427,4,1,8.99,1/27/2008,AWC Logo Cap,Caps
20080128,SO62524,4,1,8.99,1/28/2008,AWC Logo Cap,Caps
20080131,SO62658,4,1,8.99,1/31/2008,AWC Logo Cap,Caps
20080131,SO62680,4,1,8.99,1/31/2008,AWC Logo Cap,Caps
20080201,SO62723,4,1,8.99,2/1/2008,AWC Logo Cap,Caps
20080201,SO62737,4,1,8.99,2/1/2008,AWC Logo Cap,Caps
20080201,SO62745,4,1,8.99,2/1/2008,AWC Logo Cap,Caps
20080202,SO62784,4,1,8.99,2/2/2008,AWC Logo Cap,Caps
20080202,SO62807,4,1,8.99,2/2/2008,AWC Logo Cap,Caps
20080204,SO62938,4,1,8.99,2/4/2008,AWC Logo Cap,Caps
20080205,SO62981,4,1,8.99,2/5/2008,AWC Logo Cap,Caps
20080206,SO63040,4,1,8.99,2/6/2008,AWC Logo Cap,Caps
20080206,SO63057,4,1,8.99,2/6/2008,AWC Logo Cap,Caps
20080208,SO63296,4,1,8.99,2/8/2008,AWC Logo Cap,Caps
20080208,SO63332,4,1,8.99,2/8/2008,AWC Logo Cap,Caps
20080209,SO63407,4,1,8.99,2/9/2008,AWC Logo Cap,Caps
20080209,SO63408,4,1,8.99,2/9/2008,AWC Logo Cap,Caps
20080210,SO63462,4,1,8.99,2/10/2008,AWC Logo Cap,Caps
20080210,SO63470,4,1,8.99,2/10/2008,AWC Logo Cap,Caps
20080210,SO63473,4,1,8.99,2/10/2008,AWC Logo Cap,Caps
20080211,SO63528,4,1,8.99,2/11/2008,AWC Logo Cap,Caps
20080212,SO63574,4,1,8.99,2/12/2008,AWC Logo Cap,Caps
20080212,SO63605,4,1,8.99,2/12/2008,AWC Logo Cap,Caps
20080213,SO63626,4,1,8.99,2/13/2008,AWC Logo Cap,Caps
20080213,SO63642,4,1,8.99,2/13/2008,AWC Logo Cap,Caps
20080213,SO63682,4,1,8.99,2/13/2008,AWC Logo Cap,Caps
20080214,SO63714,4,1,8.99,2/14/2008,AWC Logo Cap,Caps
20080214,SO63728,4,1,8.99,2/14/2008,AWC Logo Cap,Caps
20080215,SO63786,4,1,8.99,2/15/2008,AWC Logo Cap,Caps
20080215,SO63796,4,1,8.99,2/15/2008,AWC Logo Cap,Caps
20080217,SO63936,4,1,8.99,2/17/2008,AWC Logo Cap,Caps
20080218,SO63958,4,1,8.99,2/18/2008,AWC Logo Cap,Caps
20080218,SO63960,4,1,8.99,2/18/2008,AWC Logo Cap,Caps
20080218,SO63995,4,1,8.99,2/18/2008,AWC Logo Cap,Caps
20080219,SO64053,4,1,8.99,2/19/2008,AWC Logo Cap,Caps
20080220,SO64069,4,1,8.99,2/20/2008,AWC Logo Cap,Caps
20080220,SO64070,4,1,8.99,2/20/2008,AWC Logo Cap,Caps
20080220,SO64072,4,1,8.99,2/20/2008,AWC Logo Cap,Caps
20080222,SO64229,4,1,8.99,2/22/2008,AWC Logo Cap,Caps
20080225,SO64419,4,1,8.99,2/25/2008,AWC Logo Cap,Caps
20080227,SO64569,4,1,8.99,2/27/2008,AWC Logo Cap,Caps
20080227,SO64581,4,1,8.99,2/27/2008,AWC Logo Cap,Caps
20080227,SO64583,4,1,8.99,2/27/2008,AWC Logo Cap,Caps
20080228,SO64671,4,1,8.99,2/28/2008,AWC Logo Cap,Caps
20080229,SO64723,4,1,8.99,2/29/2008,AWC Logo Cap,Caps
20080301,SO64733,4,1,8.99,3/1/2008,AWC Logo Cap,Caps
20080302,SO64845,4,1,8.99,3/2/2008,AWC Logo Cap,Caps
20080303,SO64854,4,1,8.99,3/3/2008,AWC Logo Cap,Caps
20080303,SO64890,4,1,8.99,3/3/2008,AWC Logo Cap,Caps
20080304,SO64903,4,1,8.99,3/4/2008,AWC Logo Cap,Caps
20080305,SO64988,4,1,8.99,3/5/2008,AWC Logo Cap,Caps
20080306,SO65034,4,1,8.99,3/6/2008,AWC Logo Cap,Caps
20080308,SO65330,4,1,8.99,3/8/2008,AWC Logo Cap,Caps
20080309,SO65422,4,1,8.99,3/9/2008,AWC Logo Cap,Caps
20080311,SO65543,4,1,8.99,3/11/2008,AWC Logo Cap,Caps
20080311,SO65550,4,1,8.99,3/11/2008,AWC Logo Cap,Caps
20080312,SO65562,4,1,8.99,3/12/2008,AWC Logo Cap,Caps
20080312,SO65615,4,1,8.99,3/12/2008,AWC Logo Cap,Caps
20080313,SO65638,4,1,8.99,3/13/2008,AWC Logo Cap,Caps
20080314,SO65687,4,1,8.99,3/14/2008,AWC Logo Cap,Caps
20080314,SO65694,4,1,8.99,3/14/2008,AWC Logo Cap,Caps
20080315,SO65762,4,1,8.99,3/15/2008,AWC Logo Cap,Caps
20080316,SO65832,4,1,8.99,3/16/2008,AWC Logo Cap,Caps
20080316,SO65843,4,1,8.99,3/16/2008,AWC Logo Cap,Caps
20080317,SO65937,4,1,8.99,3/17/2008,AWC Logo Cap,Caps
20080318,SO65959,4,1,8.99,3/18/2008,AWC Logo Cap,Caps
20080318,SO66012,4,1,8.99,3/18/2008,AWC Logo Cap,Caps
20080321,SO66199,4,1,8.99,3/21/2008,AWC Logo Cap,Caps
20080322,SO66247,4,1,8.99,3/22/2008,AWC Logo Cap,Caps
20080324,SO66357,4,1,8.99,3/24/2008,AWC Logo Cap,Caps
20080325,SO66381,4,1,8.99,3/25/2008,AWC Logo Cap,Caps
20080327,SO66525,4,1,8.99,3/27/2008,AWC Logo Cap,Caps
20080328,SO66607,4,1,8.99,3/28/2008,AWC Logo Cap,Caps
20080328,SO66619,4,1,8.99,3/28/2008,AWC Logo Cap,Caps
20080329,SO66677,4,1,8.99,3/29/2008,AWC Logo Cap,Caps
20080329,SO66678,4,1,8.99,3/29/2008,AWC Logo Cap,Caps
20080330,SO66736,4,1,8.99,3/30/2008,AWC Logo Cap,Caps
20080330,SO66747,4,1,8.99,3/30/2008,AWC Logo Cap,Caps
20080331,SO66766,4,1,8.99,3/31/2008,AWC Logo Cap,Caps
20080401,SO66841,4,1,8.99,4/1/2008,AWC Logo Cap,Caps
20080401,SO66861,4,1,8.99,4/1/2008,AWC Logo Cap,Caps
20080401,SO66874,4,1,8.99,4/1/2008,AWC Logo Cap,Caps
20080402,SO66886,4,1,8.99,4/2/2008,AWC Logo Cap,Caps
20080404,SO67028,4,1,8.99,4/4/2008,AWC Logo Cap,Caps
20080404,SO67036,4,1,8.99,4/4/2008,AWC Logo Cap,Caps
20080404,SO67042,4,1,8.99,4/4/2008,AWC Logo Cap,Caps
20080404,SO67072,4,1,8.99,4/4/2008,AWC Logo Cap,Caps
20080406,SO67161,4,1,8.99,4/6/2008,AWC Logo Cap,Caps
20080407,SO67231,4,1,8.99,4/7/2008,AWC Logo Cap,Caps
20080408,SO67389,4,1,8.99,4/8/2008,AWC Logo Cap,Caps
20080409,SO67436,4,1,8.99,4/9/2008,AWC Logo Cap,Caps
20080409,SO67473,4,1,8.99,4/9/2008,AWC Logo Cap,Caps
20080410,SO67514,4,1,8.99,4/10/2008,AWC Logo Cap,Caps
20080410,SO67524,4,1,8.99,4/10/2008,AWC Logo Cap,Caps
20080410,SO67544,4,1,8.99,4/10/2008,AWC Logo Cap,Caps
20080410,SO67552,4,1,8.99,4/10/2008,AWC Logo Cap,Caps
20080410,SO67556,4,1,8.99,4/10/2008,AWC Logo Cap,Caps
20080410,SO67569,4,1,8.99,4/10/2008,AWC Logo Cap,Caps
20080411,SO67614,4,1,8.99,4/11/2008,AWC Logo Cap,Caps
20080412,SO67666,4,1,8.99,4/12/2008,AWC Logo Cap,Caps
20080412,SO67672,4,1,8.99,4/12/2008,AWC Logo Cap,Caps
20080412,SO67677,4,1,8.99,4/12/2008,AWC Logo Cap,Caps
20080413,SO67724,4,1,8.99,4/13/2008,AWC Logo Cap,Caps
20080413,SO67748,4,1,8.99,4/13/2008,AWC Logo Cap,Caps
20080415,SO67850,4,1,8.99,4/15/2008,AWC Logo Cap,Caps
20080415,SO67886,4,1,8.99,4/15/2008,AWC Logo Cap,Caps
20080415,SO67894,4,1,8.99,4/15/2008,AWC Logo Cap,Caps
20080416,SO67958,4,1,8.99,4/16/2008,AWC Logo Cap,Caps
20080416,SO67959,4,1,8.99,4/16/2008,AWC Logo Cap,Caps
20080417,SO67983,4,1,8.99,4/17/2008,AWC Logo Cap,Caps
20080418,SO68051,4,1,8.99,4/18/2008,AWC Logo Cap,Caps
20080420,SO68155,4,1,8.99,4/20/2008,AWC Logo Cap,Caps
20080420,SO68183,4,1,8.99,4/20/2008,AWC Logo Cap,Caps
20080422,SO68339,4,1,8.99,4/22/2008,AWC Logo Cap,Caps
20080422,SO68341,4,1,8.99,4/22/2008,AWC Logo Cap,Caps
20080425,SO68514,4,1,8.99,4/25/2008,AWC Logo Cap,Caps
20080425,SO68515,4,1,8.99,4/25/2008,AWC Logo Cap,Caps
20080425,SO68532,4,1,8.99,4/25/2008,AWC Logo Cap,Caps
20080426,SO68582,4,1,8.99,4/26/2008,AWC Logo Cap,Caps
20080427,SO68660,4,1,8.99,4/27/2008,AWC Logo Cap,Caps
20080427,SO68676,4,1,8.99,4/27/2008,AWC Logo Cap,Caps
20080430,SO68824,4,1,8.99,4/30/2008,AWC Logo Cap,Caps
20080430,SO68855,4,1,8.99,4/30/2008,AWC Logo Cap,Caps
20080430,SO68857,4,1,8.99,4/30/2008,AWC Logo Cap,Caps
20080502,SO69022,4,1,8.99,5/2/2008,AWC Logo Cap,Caps
20080504,SO69152,4,1,8.99,5/4/2008,AWC Logo Cap,Caps
20080504,SO69156,4,1,8.99,5/4/2008,AWC Logo Cap,Caps
20080506,SO69264,4,1,8.99,5/6/2008,AWC Logo Cap,Caps
20080506,SO69286,4,1,8.99,5/6/2008,AWC Logo Cap,Caps
20080507,SO69368,4,1,8.99,5/7/2008,AWC Logo Cap,Caps
20080508,SO69610,4,1,8.99,5/8/2008,AWC Logo Cap,Caps
20080508,SO69632,4,1,8.99,5/8/2008,AWC Logo Cap,Caps
20080509,SO69688,4,1,8.99,5/9/2008,AWC Logo Cap,Caps
20080509,SO69700,4,1,8.99,5/9/2008,AWC Logo Cap,Caps
20080512,SO69912,4,1,8.99,5/12/2008,AWC Logo Cap,Caps
20080513,SO70013,4,1,8.99,5/13/2008,AWC Logo Cap,Caps
20080514,SO70030,4,1,8.99,5/14/2008,AWC Logo Cap,Caps
20080515,SO70149,4,1,8.99,5/15/2008,AWC Logo Cap,Caps
20080516,SO70180,4,1,8.99,5/16/2008,AWC Logo Cap,Caps
20080516,SO70210,4,1,8.99,5/16/2008,AWC Logo Cap,Caps
20080517,SO70290,4,1,8.99,5/17/2008,AWC Logo Cap,Caps
20080517,SO70301,4,1,8.99,5/17/2008,AWC Logo Cap,Caps
20080519,SO70426,4,1,8.99,5/19/2008,AWC Logo Cap,Caps
20080521,SO70530,4,1,8.99,5/21/2008,AWC Logo Cap,Caps
20080521,SO70594,4,1,8.99,5/21/2008,AWC Logo Cap,Caps
20080524,SO70788,4,1,8.99,5/24/2008,AWC Logo Cap,Caps
20080524,SO70811,4,1,8.99,5/24/2008,AWC Logo Cap,Caps
